Cruise,Station,lon,lat,z,pres,temp,sal,theta,sigma,o2
SR04_06AQANTIX_2,95,342.7367,-69.0767,1984.167,2014.0000471054407,-0.051,34.667099,-0.1568663732134447,27.84566732103167,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,1988.089,2017.9999335451869,-0.052,34.6661,-0.15812559103777588,27.84492421049231,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,1992.011,2021.9998938611639,-0.053,34.6651,-0.15938499833212622,27.8441802721743,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,1995.933,2025.9999280488703,-0.055,34.665199,-0.1616326737121201,27.844374424652642,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,1999.855,2030.0000361038065,-0.057,34.665298,-0.1638804988200712,27.844568517235302,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2003.777,2034.0002180214701,-0.058,34.6656,-0.16514512334507223,27.84487668652332,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2007.698,2037.9994538349194,-0.059,34.666,-0.1664102398144858,27.845264041868177,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2011.62,2041.9997834457054,-0.06,34.665001,-0.16767059026745587,27.8445207900254,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2015.542,2046.0001869057178,-0.061,34.665298,-0.1689358193634221,27.844824887138884,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2019.463,2049.999644191532,-0.062,34.664299,-0.17019649270097598,27.844081597448394,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2023.385,2054.0001953176657,-0.064,34.664398,-0.17244535098216163,27.844275475877566,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2027.306,2057.999800222953,-0.066,34.665901,-0.1746993917201645,27.8456039672742,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2031.228,2062.000498997209,-0.067,34.664902,-0.17596068118526517,27.844860593407475,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2035.149,2066.0002515039737,-0.069,34.665001,-0.17820994768223952,27.84505432174865,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2039.07,2070.0000777953205,-0.07,34.665298,-0.17947626701461702,27.845358302010027,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2042.991,2073.9999778667516,-0.07,34.6647,-0.17975572646196566,27.84488923597337,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2046.912,2077.9999517137685,-0.07,34.665199,-0.1800394657288746,27.84530676809777,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2050.833,2081.9999993318734,-0.072,34.665298,-0.18228947438257687,27.845500412129695,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2054.754,2086.0001207165683,-0.074,34.665401,-0.1845396472395,27.845697228856125,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2058.675,2090.0003158633554,-0.075,34.664501,-0.18580259276195027,27.845033730189925,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2062.595,2093.999564541832,-0.075,34.6637,-0.1860823773682982,27.844400614295182,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2066.516,2097.9999071805005,-0.076,34.664001,-0.1873501858977533,27.844707767797445,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2070.437,2102.000323567768,-0.077,34.664299,-0.18861819297097243,27.845012487728354,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2074.357,2105.9997934168127,-0.078,34.6647,-0.18988671996846623,27.84540044235746,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2078.278,2110.0003572689784,-0.079,34.6637,-0.19115031589044912,27.844656061824253,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2082.198,2113.9999745363207,-0.08,34.664001,-0.19241888242205019,27.844963170657593,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2086.118,2117.9996654966685,-0.082,34.6642,-0.1946707539836539,27.84523732878779,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2090.039,2122.0004505030533,-0.082,34.6647,-0.19495707926353376,27.84565576469754,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2093.959,2126.000288854724,-0.083,34.665001,-0.19622627468954482,27.845962847041392,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2097.879,2130.000200885916,-0.084,34.665298,-0.1974956644319148,27.846266687377465,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2101.799,2134.000186592133,-0.085,34.664398,-0.19876076087767097,27.84560303554713,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2105.719,2138.0002459688803,-0.087,34.664501,-0.20101316378185777,27.845799457099474,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2109.639,2142.0003790116625,-0.088,34.663502,-0.20227825127403892,27.845055731029788,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2113.558,2145.9995652456996,-0.089,34.663898,-0.20354873298486556,27.84543952098079,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2117.478,2149.9998455882783,-0.09,34.6642,-0.2048191419403417,27.845747328343577,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2121.398,2154.00019958341,-0.09,34.6647,-0.2051072919949867,27.84616583243428,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2125.317,2157.999606699951,-0.091,34.663799,-0.20637350317580588,27.845501272576712,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2129.237,2162.000107967915,-0.092,34.664101,-0.20764456137865886,27.845809065798903,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2133.156,2165.999662310732,-0.093,34.664398,-0.20891573635184488,27.846112804789527,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2137.076,2170.0003108335536,-0.094,34.663502,-0.21018263507915455,27.845452241826024,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2140.995,2174.0000123846776,-0.095,34.663799,-0.2114542199370057,27.845755957199117,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2144.914,2177.9997875238273,-0.096,34.6642,-0.2127264123479794,27.846143727013214,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2148.833,2181.9996362465117,-0.097,34.664501,-0.21399843082738096,27.846450657687228,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2152.752,2185.9995585482375,-0.097,34.6637,-0.2142834267404321,27.84581762233256,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2156.671,2189.999554424514,-0.098,34.6628,-0.21555125549242718,27.845153762339578,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2160.59,2193.999623870849,-0.099,34.663101,-0.21682391351076527,27.845460672806666,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2164.509,2197.9997668827505,-0.1,34.663399,-0.21809676862353758,27.84576514908872,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2168.428,2201.999983455726,-0.101,34.662498,-0.21936518792807563,27.84510043220871,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2172.347,2206.000273585287,-0.102,34.664101,-0.2206435159921426,27.84645975700687,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2176.265,2209.999616496218,-0.103,34.6632,-0.22191226347309684,27.84579500770269,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2180.184,2214.0000537067017,-0.104,34.664799,-0.22319101087409457,27.847151092626518,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2184.103,2218.0005644602934,-0.105,34.663898,-0.22446023412288602,27.846486318209827,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2188.021,2222.000127925493,-0.106,34.662899,-0.22572919316337067,27.845742302365352,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2191.939,2225.9997648872945,-0.107,34.6632,-0.22700343044854435,27.846049124810634,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2195.857,2229.999475341213,-0.107,34.663799,-0.22729636475952666,27.846547822500497,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2199.776,2234.000280166037,-0.108,34.6628,-0.22856601927739467,27.845803782636267,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2203.694,2238.0001376094733,-0.11,34.662998,-0.23082312078253006,27.846076295263856,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2207.612,2242.0000685315586,-0.11,34.662201,-0.23111126444798227,27.845446539441582,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2211.53,2246.0000729278026,-0.112,34.662399,-0.23336871643693055,27.84571898821332,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2215.448,2250.0001507937172,-0.113,34.664001,-0.23464933033894364,27.847077445617515,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2219.366,2254.000302124815,-0.113,34.6633,-0.2349385425066429,27.846525304435545,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2223.283,2257.999505920814,-0.115,34.663399,-0.23719606614611996,27.846717638217115,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2227.201,2261.9998041500617,-0.115,34.664101,-0.23749130285735084,27.847299673199814,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2231.119,2266.000175831027,-0.116,34.6632,-0.23876285618632903,27.846634722318868,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2235.036,2269.9995999071925,-0.117,34.662201,-0.24003413643350147,27.845890525019513,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2238.954,2274.0001184593816,-0.118,34.662601,-0.2413112667902746,27.846277265046183,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2242.871,2277.9996893603125,-0.119,34.662899,-0.24258812366914503,27.84658153530063,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2246.789,2282.0003547657743,-0.12,34.661999,-0.24386046550191154,27.845917323695403,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2250.706,2286.0000724735237,-0.12,34.662498,-0.24415625301549182,27.84633530539213,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2254.623,2289.999863568585,-0.122,34.662701,-0.24641562832330702,27.846611498408492,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2258.54,2293.999728046473,-0.123,34.663101,-0.24769371951037797,27.84699818492095,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2262.457,2297.999665902703,-0.123,34.663601,-0.24799022395330486,27.8474170022198,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2266.374,2301.9996771327874,-0.124,34.662701,-0.24926351318015735,27.846752730635217,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2270.291,2305.999761732243,-0.125,34.662998,-0.2505418349980687,27.847056134394734,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2274.208,2309.9999196965837,-0.126,34.663399,-0.2518207856102148,27.84744360613263,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2278.125,2314.0001510213224,-0.127,34.662399,-0.2530942611029461,27.846698440999717,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2282.042,2318.000455701976,-0.129,34.662601,-0.255354869436869,27.84697361561689,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2285.958,2321.9998124384997,-0.13,34.662998,-0.25663431613323456,27.847357799198562,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2289.875,2326.0002637987986,-0.13,34.6609,-0.25692187409183076,27.845676308406382,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2293.791,2329.999767168556,-0.131,34.663898,-0.2582123703078871,27.84816328506554,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2297.708,2334.000365190565,-0.133,34.664001,-0.26047329035822886,27.848358312762457,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2301.624,2338.0000151756203,-0.133,34.661999,-0.26076182588243707,27.8467544232235,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2305.54,2341.999738452245,-0.134,34.662399,-0.26204233893494955,27.847140993992525,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2309.457,2346.000556423823,-0.135,34.6614,-0.2633173874425205,27.846396499894126,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2313.373,2350.0004262888488,-0.136,34.6618,-0.26459830837572285,27.84678304677186,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2317.289,2354.0003694319935,-0.137,34.662201,-0.26587944185965756,27.84717039329894,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2321.205,2358.0003858487753,-0.138,34.662498,-0.267160354348247,27.847473647966353,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2325.121,2362.000475534713,-0.138,34.6618,-0.26745561024449926,27.846924026574925,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2329.036,2365.9996169839,-0.14,34.661999,-0.26971819701190225,27.84719643443941,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2332.952,2369.9998531759934,-0.141,34.6623,-0.2709997398895411,27.847502888877216,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2336.868,2374.000162623796,-0.142,34.662701,-0.2722819052471773,27.847890184340258,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2340.783,2377.9995237652893,-0.143,34.6618,-0.27355878422817653,27.847224783982938,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2344.699,2381.9999796923603,-0.144,34.663399,-0.2748463507704623,27.848580659009713,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2348.615,2386.0005088616954,-0.145,34.662498,-0.2761237048770545,27.847915232476907,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2352.53,2390.0000896551724,-0.145,34.6618,-0.276420469652476,27.84736562893204,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2356.445,2393.999743644551,-0.146,34.662201,-0.27770361087210244,27.84775288211631,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2360.361,2398.000492476385,-0.148,34.6623,-0.2799672669990716,27.847944201767177,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2364.276,2402.0002928628273,-0.148,34.661598,-0.28026469237778573,27.847391372950824,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2368.191,2406.0001664317347,-0.149,34.661999,-0.2815484483536524,27.847778592901022,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2372.106,2410.0001131786285,-0.15,34.662399,-0.28283240799846987,27.848164995301204,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2376.021,2414.0001330990294,-0.151,34.6614,-0.28411067182717326,27.84742022919704,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2379.936,2418.000226188459,-0.152,34.6618,-0.2853950380294687,27.847806607259827,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2383.851,2422.0003924424377,-0.152,34.662399,-0.2856991249455442,27.848305729258072,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2387.765,2425.9996100746266,-0.153,34.661499,-0.28697834763617913,27.84764097746688,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2391.68,2429.9999226255813,-0.154,34.6618,-0.28826293740634434,27.847947293040534,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2395.595,2434.0003083276506,-0.155,34.6609,-0.28954262658341384,27.847282509407478,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2399.509,2437.999745338446,-0.156,34.662601,-0.29083350628891846,27.848720796268253,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2403.424,2442.000277310623,-0.156,34.660599,-0.2911277034552147,27.847116867686964,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2407.338,2445.999860545212,-0.157,34.6609,-0.29241305532833645,27.847423147803056,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2411.252,2449.999516875646,-0.157,34.660198,-0.2927131878217434,27.84687037157596,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2415.167,2454.000268210063,-0.158,34.660702,-0.2939999205648179,27.847340790924818,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2419.081,2458.0000707374306,-0.159,34.662399,-0.29529190367743946,27.848775842990335,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2422.995,2461.9999463472145,-0.16,34.6628,-0.29657854140414447,27.849162962485934,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2426.909,2465.9998950349395,-0.161,34.6619,-0.2978597870123284,27.848498088965925,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2430.823,2469.9999167961287,-0.162,34.660999,-0.29914121873943555,27.847832386412847,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2434.737,2474.000011626309,-0.163,34.6614,-0.30042846143860064,27.848219466646242,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2438.651,2478.0001795210023,-0.163,34.660599,-0.30072977454839844,27.847586666331154,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2442.565,2482.000420475734,-0.164,34.6623,-0.3020230802640421,27.849024933816054,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2446.478,2485.999712424065,-0.165,34.6614,-0.30330525347581344,27.84835999223469,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2450.392,2490.0000994667826,-0.166,34.6618,-0.30459334039348596,27.848746238899594,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2454.305,2493.9995374568284,-0.166,34.661098,-0.3048959341268572,27.848193505851896,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2458.219,2498.0000705696348,-0.168,34.662601,-0.30717006156209375,27.84951950920754,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2462.132,2501.9996545835015,-0.168,34.6619,-0.307473114699399,27.848967591112114,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2466.046,2506.0003337484986,-0.169,34.660999,-0.30875636687298824,27.848301780546308,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2469.959,2510.0000637682947,-0.169,34.660198,-0.30905944964960314,27.847669010272284,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2473.872,2513.999866775018,-0.17,34.6619,-0.310354436343185,27.84910806432208,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2477.785,2517.9997427641974,-0.171,34.660999,-0.3116382254615541,27.848442220853485,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2481.698,2521.99969173136,-0.172,34.6614,-0.3129279256665065,27.84882921643748,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2485.611,2525.999713672036,-0.172,34.659401,-0.31322666311573083,27.847227701892734,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2489.524,2529.99980858175,-0.173,34.661098,-0.31452250023342443,27.848662700397654,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2493.437,2533.999976456031,-0.174,34.661499,-0.3158128409514733,27.849049680303096,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2497.35,2538.000217290407,-0.175,34.660599,-0.31709763807203406,27.848384580794573,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2501.262,2541.9995087573147,-0.175,34.661201,-0.3174086965142105,27.8488863949799,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2505.175,2545.9998954798198,-0.176,34.660301,-0.3186939105532581,27.84822128181895,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2509.088,2550.000355149006,-0.177,34.660702,-0.3199850895414353,27.84860823066674,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2513,2553.9998653813864,-0.178,34.659801,-0.3212706079205564,27.84794226897702,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2516.913,2558.000470911874,-0.179,34.660198,-0.3225621735607278,27.84832595832404,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2520.825,2562.000126959341,-0.179,34.660801,-0.322874424798623,27.848828625745227,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2524.737,2565.99985589833,-0.18,34.661201,-0.3241663661104327,27.84921473664872,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2528.649,2569.999657724373,-0.18,34.6605,-0.324473285795509,27.848662896012,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2532.562,2574.0005549051775,-0.181,34.6609,-0.32576573928277935,27.849049004218386,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2536.473,2577.9994800197433,-0.182,34.66,-0.3270524111412817,27.84838378900895,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2540.385,2581.999500480134,-0.183,34.6604,-0.32834518915823235,27.848769868428917,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2544.297,2585.9995938097018,-0.183,34.659698,-0.3286530227501266,27.84821723589971,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2548.209,2589.9997600039783,-0.184,34.660099,-0.32994623780130733,27.848604117383047,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2552.121,2593.9999990584965,-0.184,34.659401,-0.33025456265697306,27.848054731976617,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2556.033,2598.0003109687855,-0.185,34.659801,-0.3315482056142023,27.848440798088404,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2559.944,2601.9996731278284,-0.187,34.661301,-0.3338270346249271,27.849763891757675,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2563.856,2606.000130717634,-0.187,34.660599,-0.33413602040407436,27.849211280173222,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2567.767,2609.99963851002,-0.188,34.660999,-0.3354302011000907,27.849597313552522,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2571.679,2614.000241761471,-0.189,34.6614,-0.3367246720019898,27.849984149882857,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2575.59,2617.9998951693356,-0.189,34.660702,-0.33703429486595265,27.84943478438845,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2579.501,2621.9996213689333,-0.19,34.659801,-0.33832318804956485,27.848768635630904,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2583.413,2626.000443070038,-0.191,34.660198,-0.3396182699795338,27.84915221465667,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2587.324,2630.000314858315,-0.191,34.6595,-0.3399285829830946,27.848602862687358,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2591.235,2634.0002594249295,-0.191,34.660099,-0.340245073673374,27.849102459485948,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2595.146,2638.0002767654146,-0.192,34.659199,-0.3415348013621774,27.848437091049846,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2599.057,2642.0003668753047,-0.193,34.659599,-0.34283067972804115,27.84882307859175,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2602.968,2646.0005297501352,-0.193,34.6591,-0.34314285056952154,27.848434692584078,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2606.878,2649.9997425595657,-0.193,34.659698,-0.3434602341294783,27.848933515746467,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2610.789,2654.0000509322786,-0.194,34.660099,-0.34475678351049477,27.849320314589022,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2614.699,2657.9994091934614,-0.194,34.659401,-0.3450686868364457,27.848771005801837,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2618.61,2661.9998630462,-0.196,34.659599,-0.34734440520650817,27.84904086351571,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2622.521,2666.0003896415556,-0.197,34.66,-0.3486415621558665,27.849427627138994,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2626.431,2669.999966056193,-0.198,34.6605,-0.3499393019959089,27.84989444594612,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2630.341,2673.9996151673276,-0.198,34.661098,-0.35025810907683885,27.850393322855325,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2634.252,2678.0003599265474,-0.199,34.660198,-0.3515498698697564,27.84972784995034,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2638.162,2682.0001544358797,-0.199,34.6595,-0.3518631384304318,27.849178562591987,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2642.072,2686.000021628323,-0.2,34.659901,-0.3531612812608372,27.84956529865326,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2645.982,2689.9999614994135,-0.2,34.659199,-0.3534750018462054,27.849012787977472,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2649.892,2693.999974044691,-0.201,34.659698,-0.3547740323232772,27.849478778575758,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2653.802,2698.000059259694,-0.201,34.660301,-0.35509432466049434,27.84998175704527,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2657.712,2702.000217139959,-0.202,34.659401,-0.35638724621245643,27.849316236984578,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2661.622,2706.0004476810254,-0.202,34.66,-0.35670800656690466,27.849815999362363,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2665.531,2709.999727773696,-0.202,34.659302,-0.3570228590686197,27.849266754181826,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2669.441,2714.000103604398,-0.203,34.659698,-0.35832250215668826,27.84964943334421,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2673.35,2717.9995289406274,-0.204,34.660198,-0.3596227578439604,27.85011621492322,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2677.26,2722.0000500431247,-0.205,34.660599,-0.3609228343704947,27.850502918633993,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2681.169,2725.999620605075,-0.206,34.659698,-0.36221688939630126,27.84983652517053,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2685.079,2730.0002869615237,-0.206,34.659,-0.36253296011334585,27.84928730197271,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2688.988,2734.0000027313563,-0.207,34.6595,-0.3638340490208117,27.849754052160733,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2692.897,2737.9997910891575,-0.208,34.659901,-0.36513487453332033,27.85014071908836,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2696.806,2741.999652030469,-0.208,34.6605,-0.3654577117771749,27.850640560100146,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2700.715,2745.999585550832,-0.2089,34.6609,-0.3666610591985349,27.85102172107713,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2704.625,2750.000614936243,-0.2089,34.659,-0.3669725866213749,27.849500304548883,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2708.533,2753.9996703108777,-0.2099,34.659401,-0.36827419112639176,27.84988695466791,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2712.442,2757.9998215416463,-0.2109,34.659801,-0.36957607713769186,27.85027278980374,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2716.351,2762.000045333631,-0.2109,34.6591,-0.36989391200775634,27.849721176807407,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2720.26,2766.0003416823774,-0.2109,34.659801,-0.37021869602214175,27.850303577370823,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2724.168,2769.9996872001648,-0.2109,34.6591,-0.37053694590739217,27.849751979991424,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2728.077,2774.000128630498,-0.2119,34.6595,-0.3718397177122264,27.850137818713165,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2731.985,2777.999619183846,-0.2129,34.66,-0.3731430912674441,27.85060452916855,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2735.894,2782.0002056779376,-0.2129,34.659302,-0.37346213087568947,27.850055376231694,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2739.802,2785.9998412490227,-0.2139,34.659698,-0.3747654336319875,27.85043795813135,NA
SR04_06AQANTIX_2,95,342.7367,-69.0767,2743.71,2789.999549313018,-0.2139,34.659,-0.37508485867766544,27.849888812597328,NA
